"Equation","Excluded","F","df1","df2","p.F","sig.F","Chisq","df","p.Chisq","sig.Chisq","Causality"
"araNs","SPD|clim",0.125118400127085,2,72,0.882583852758717,"   ",0.25023680025417,2,0.882392421024614,"   ","araNs <= SPD|clim"
"pasNs","SPD",0.129730056240704,1,72,0.719766532906958,"   ",0.129730056240704,1,0.718712090138782,"   ","pasNs <= SPD"
"pasNs","clim",0.686965988547022,1,72,0.409937550484439,"   ",0.686965988547022,1,0.407198281620627,"   ","pasNs <= clim"
"pasNs","SPD|clim",0.351502569089659,2,72,0.704830712213301,"   ",0.703005138179318,2,0.70363004227101,"   ","pasNs <= SPD|clim"
"wetmNs","SPD",0.690418192247074,2,68,0.504846069941726,"   ",1.38083638449415,2,0.501366357695545,"   ","wetmNs <= SPD"
"wetmNs","clim",0.82847267980284,2,68,0.441075121237059,"   ",1.65694535960568,2,0.436715782050124,"   ","wetmNs <= clim"
"wetmNs","SPD|clim",0.603916538680313,4,68,0.661127497958805,"   ",2.41566615472125,4,0.659798000388522,"   ","wetmNs <= SPD|clim"
"wetwNs","SPD",0.562410724917987,1,72,0.455734147789002,"   ",0.562410724917987,1,0.453290552401468,"   ","wetwNs <= SPD"
"wetwNs","clim",1.10414814615002,1,72,0.29687166145069,"   ",1.10414814615002,1,0.293357558579424,"   ","wetwNs <= clim"
"wetwNs","SPD|clim",2.08890354130889,2,72,0.131263831216028,"   ",4.17780708261778,2,0.123822828029359,"   ","wetwNs <= SPD|clim"
"decNs","SPD",0.139687620219837,1,72,0.709690063283434,"   ",0.139687620219837,1,0.708591757708669,"   ","decNs <= SPD"
"decNs","clim",1.87996539326972,1,72,0.174596713861616,"   ",1.87996539326972,1,0.170338081069991,"   ","decNs <= clim"
"decNs","SPD|clim",1.63993424847345,2,72,0.201155174033025,"   ",3.2798684969469,2,0.193992797194116,"   ","decNs <= SPD|clim"
"conNs","SPD",0.279877410730506,2,68,0.756742863425908,"   ",0.559754821461012,2,0.755876398111726,"   ","conNs <= SPD"
"conNs","clim",2.13600812961441,2,68,0.125984530156929,"   ",4.27201625922883,2,0.118125444570631,"   ","conNs <= clim"
"conNs","SPD|clim",1.3968284837944,4,68,0.244383929980309,"   ",5.58731393517759,4,0.232160458571206,"   ","conNs <= SPD|clim"
