"","human.footprint.Age","human.footprint.Material"
"1109",833,"Charcoal"
"1110",833,"Charcoal"
"1111",834,"Charcoal"
"1112",834,"Charcoal"
"1113",835,"charcoal"
"1114",835,"macrofossil"
"1115",835,"Charcoal"
"1116",835,"Charcoal"
"1117",835,"Charcoal"
"1118",836,"bone"
"1119",837,"Charcoal"
"1120",837,"Charcoal"
"1121",838,"Charcoal"
"1122",838,"Charcoal"
"1123",838,"Charcoal"
"1124",839,"Charcoal"
"1125",839,"Charcoal"
"1126",840,"charcoal"
"1127",840,"charcoal"
"1128",840,"peat"
"1129",840,"charcoal"
"1130",840,"charcoal"
"1131",840,"mortar"
"1132",840,"charcoal"
"1133",840,"Charcoal"
"1134",840,"Charcoal"
"1135",840,"charcoal"
"1136",840,"Charcoal"
"1137",840,"Charcoal"
"1138",840,"Charcoal"
"1139",840,"Charcoal"
"1140",840,"Charcoal"
"1141",840,"bone"
"1142",840,"Charcoal"
"1143",840,"Charcoal"
"1144",840,"Charcoal"
"1145",840,"Charcoal"
"1146",841,"Charcoal"
"1147",841,"Charcoal"
"1148",842,"Charcoal"
"1149",842,"Charcoal"
"1150",843,"Charcoal"
"1151",843,"Charcoal"
"1152",844,"Charcoal"
"1153",844,"Charcoal"
"1154",845,"charcoal"
"1155",845,"charcoal"
"1156",845,"bone"
"1157",846,"Charcoal"
"1158",847,"Charcoal"
"1159",847,"Charcoal"
"1160",847,"Charcoal"
"1161",848,"Charcoal"
"1162",849,"Charcoal"
"1163",849,"Charcoal"
"1164",850,"Charcoal"
"1165",850,"charcoal"
"1166",850,"charcoal"
"1167",850,"Charcoal"
"1168",850,"Charcoal"
"1169",850,"Charcoal"
"1170",850,"Charcoal"
"1171",850,"Charcoal"
"1172",850,"Charcoal"
"1173",850,"Charcoal"
"1174",851,"Charcoal"
"1175",851,"Charcoal"
"1176",852,"Charcoal"
"1177",852,"Charcoal"
"1178",853,"Charcoal"
"1179",853,"Charcoal"
"1180",853,"Charcoal"
"1181",854,"Charcoal"
"1182",854,"Charcoal"
"1183",855,"charcoal"
"1184",855,"Charcoal"
"1185",856,"Charcoal"
"1186",857,"Charcoal"
"1187",857,"Charcoal"
"1188",857,"Charcoal"
"1189",857,"Charcoal"
"1190",857,"Charcoal"
"1191",859,"Charcoal"
"1192",860,"Charcoal"
"1193",860,"charcoal"
"1194",860,"charcoal"
"1195",860,"charcoal"
"1196",860,"charcoal"
"1197",860,"charcoal"
"1198",860,"mortar"
"1199",860,"charcoal"
"1200",860,"charcoal"
"1201",860,"charcoal"
"1202",860,"charcoal"
"1203",860,"Charcoal"
"1204",860,"Charcoal"
"1205",860,"Charcoal"
"1206",860,"Charcoal"
"1207",860,"Charcoal"
"1208",860,"Charcoal"
"1209",860,"Wood"
"1210",860,"Nutshell"
"1211",862,"Charcoal"
"1212",862,"Charcoal"
"1213",863,"Charcoal"
"1214",863,"Charcoal"
"1215",864,"Charcoal"
"1216",864,"Charcoal"
"1217",865,"Charcoal"
"1218",865,"Charcoal"
"1219",865,"Charcoal"
"1220",866,"Charcoal"
"1221",867,"Charcoal"
"1222",867,"Charcoal"
"1223",868,"Charcoal"
"1224",868,"Charcoal"
"1225",869,"Charcoal"
"1226",869,"Charcoal"
"1227",869,"Charcoal"
"1228",870,""
"1229",870,"charcoal"
"1230",870,"charcoal"
"1231",870,"wood"
"1232",870,"mortar"
"1233",870,"charcoal"
"1234",870,"Charcoal"
"1235",870,"Charcoal"
"1236",870,"Charcoal"
"1237",870,"Charcoal"
"1238",870,"Wood"
"1239",870,"Charcoal"
"1240",870,"Charcoal"
"1241",870,"Charcoal"
"1242",870,"Charcoal"
"1243",870,"Charcoal"
"1244",870,"Charcoal"
"1245",871,"Charcoal"
"1246",871,"Charcoal"
"1247",871,"Charcoal"
"1248",871,"Charcoal"
"1249",872,"Charcoal"
"1250",872,"Charcoal"
"1251",873,"Charcoal"
"1252",874,"Charcoal"
"1253",874,"Charcoal"
"1254",874,"Charcoal"
"1255",874,"Charcoal"
"1256",874,"Charcoal"
"1257",875,"charcoal"
"1258",875,"Charcoal"
"1259",876,"Wood"
"1260",876,"Wood"
"1261",877,"Charcoal"
"1262",877,"Charcoal"
"1263",877,"Charcoal"
"1264",877,"Charcoal"
"1265",877,"Charcoal"
"1266",878,"Charcoal"
"1267",878,"Charcoal"
"1268",878,"Charcoal"
"1269",879,"Charcoal"
"1270",879,"Charcoal"
"1271",879,"Charcoal"
"1272",879,"Charcoal"
"1273",879,"Charcoal"
"1274",879,"Charcoal"
"1275",880,"wood"
"1276",880,"mortar"
"1277",880,"charred berry"
"1278",880,"charcoal"
"1279",880,"charcoal"
"1280",880,"charcoal"
"1281",880,"Charcoal"
"1282",880,"Charcoal"
"1283",880,"Charcoal"
"1284",880,"Charcoal"
"1285",880,"Charcoal"
"1286",880,"Charcoal"
"1287",880,"Charcoal"
"1288",880,"Charcoal"
"1289",881,"Charcoal"
"1290",881,"Charcoal"
"1291",882,"Charcoal"
"1292",882,"Charcoal"
"1293",883,"Charcoal"
"1294",884,"bone"
"1295",884,"Charcoal"
"1296",884,"Charcoal"
"1297",885,"Charcoal"
"1298",886,"Charcoal"
"1299",886,"Charcoal"
"1300",887,"Nutshell"
"1301",888,"Charcoal"
"1302",889,"Charcoal"
"1303",889,"Charcoal"
"1304",889,"Charcoal"
"1305",890,"charcoal"
"1306",890,"charcoal"
"1307",890,"mortar"
"1308",890,"charcoal"
"1309",890,"charcoal"
"1310",890,"Charcoal"
"1311",890,"Charcoal"
"1312",890,"Charcoal"
"1313",890,"Charcoal"
"1314",890,"Charcoal"
"1315",890,"Charcoal"
"1316",891,"Charcoal"
"1317",891,"Charcoal"
"1318",892,"Charcoal"
"1319",892,"Charcoal"
"1320",893,"Charcoal"
"1321",894,"Charcoal"
"1322",895,"charcoal"
"1323",895,"charcoal"
"1324",895,"charcoal"
"1325",895,"Charcoal"
"1326",895,"Charcoal"
"1327",896,"Charcoal"
"1328",896,"Charcoal"
"1329",896,"Charcoal"
"1330",896,"Charcoal"
"1331",897,"Charcoal"
"1332",898,"Charcoal"
"1333",900,""
"1334",900,"Sphagnum peat"
"1335",900,"charcoal"
"1336",900,"wood"
"1337",900,"charcoal"
"1338",900,"charcoal"
"1339",900,"Charcoal"
"1340",900,"Charcoal"
"1341",900,"Charcoal"
"1342",900,"Charcoal"
"1343",900,"Charcoal"
"1344",900,"Charcoal"
"1345",900,"Charcoal"
"1346",900,"Charcoal"
"1347",900,"Seed"
"1348",900,"Charcoal"
"1349",901,"Charcoal"
"1350",901,"Charcoal"
"1351",901,"Charcoal"
"1352",902,"Charcoal"
"1353",903,"Charcoal"
"1354",903,"Charcoal"
"1355",903,"Charcoal"
"1356",904,"bone"
"1357",905,"charcoal"
"1358",905,"charcoal"
"1359",905,"Charcoal"
"1360",905,"Charcoal"
"1361",905,"Charcoal"
"1362",906,"Charcoal"
"1363",906,"Charcoal"
"1364",906,"Charcoal"
"1365",909,"Charcoal"
"1366",909,"Charcoal"
"1367",909,"Charcoal"
"1368",910,"charcoal"
"1369",910,"charcoal"
"1370",910,"charcoal"
"1371",910,"charcoal"
"1372",910,"charcoal"
"1373",910,"charcoal"
"1374",910,"charcoal"
"1375",910,"charcoal"
"1376",910,"charcoal"
"1377",910,"Charcoal"
"1378",910,"Charcoal"
"1379",910,"Charcoal"
"1380",910,"Charcoal"
"1381",910,"Charcoal"
"1382",910,"Charcoal"
"1383",910,"Charcoal"
"1384",910,"Charcoal"
"1385",911,"Charcoal"
"1386",912,"Charcoal"
"1387",913,"Charcoal"
"1388",913,"Charcoal"
"1389",914,"Charcoal"
"1390",915,"Charcoal"
"1391",915,"charcoal"
"1392",915,"charcoal"
"1393",915,"Charcoal"
"1394",916,"Charcoal"
"1395",918,"Charcoal"
"1396",920,"charcoal"
"1397",920,"charcoal"
"1398",920,"charcoal"
"1399",920,"charcoal"
"1400",920,"charcoal"
"1401",920,"charcoal"
"1402",920,"charcoal"
"1403",920,"charcoal"
"1404",920,"Charcoal"
"1405",920,"Charcoal"
"1406",920,"Charcoal"
"1407",920,"Charcoal"
"1408",920,"Wood"
"1409",920,"Charcoal"
"1410",920,"Charcoal"
"1411",921,"Charcoal"
"1412",922,"Charcoal"
"1413",923,"Charcoal"
"1414",924,"Charcoal"
"1415",924,"Charcoal"
"1416",925,"charcoal"
"1417",925,"Charcoal"
"1418",926,"Charcoal"
"1419",927,"Charcoal"
"1420",927,"Charcoal"
"1421",927,"Charcoal"
"1422",928,"Charcoal"
"1423",929,"Charcoal"
"1424",929,"Charcoal"
"1425",930,"Charcoal"
"1426",930,"wood"
"1427",930,"wood"
"1428",930,"charcoal"
"1429",930,"charcoal"
"1430",930,"charcoal"
"1431",930,"macrofossil"
"1432",930,"Charcoal"
"1433",930,"Charcoal"
"1434",930,"Charcoal"
"1435",930,"Charcoal"
"1436",930,"Charcoal"
"1437",930,"Charcoal"
"1438",931,"Charcoal"
"1439",932,"Charcoal"
"1440",932,"Charcoal"
"1441",932,"Charcoal"
"1442",932,"Charcoal"
"1443",933,"Charcoal"
"1444",933,"Charcoal"
"1445",935,"charcoal"
"1446",935,"Charcoal"
"1447",935,"Charcoal"
"1448",935,"Charcoal"
"1449",936,"Charcoal"
"1450",936,"Charcoal"
"1451",936,"Charcoal"
"1452",937,"Charcoal"
"1453",938,"Charcoal"
"1454",938,"Charcoal"
"1455",938,"Charcoal"
"1456",939,"Charcoal"
"1457",939,"Charcoal"
"1458",939,"Charcoal"
"1459",939,"Charcoal"
"1460",940,"Charcoal"
"1461",940,"mortar"
"1462",940,"charcoal"
"1463",940,"charcoal"
"1464",940,"charcoal"
"1465",940,"Charcoal"
"1466",940,"Charcoal"
"1467",940,"Charcoal"
"1468",940,"Charcoal"
"1469",940,"Charcoal"
"1470",940,"Charcoal"
"1471",941,"Charcoal"
"1472",941,"Charcoal"
"1473",941,"Charcoal"
"1474",941,"Charcoal"
"1475",941,"Charcoal"
"1476",942,"Charcoal"
"1477",942,"Charcoal"
"1478",943,"Charcoal"
"1479",943,"Charcoal"
"1480",943,"Charcoal"
"1481",943,"Charcoal"
"1482",943,"Charcoal"
"1483",943,"Charcoal"
"1484",944,"Charcoal"
"1485",944,"Charcoal"
"1486",945,"charcoal"
"1487",945,"Charcoal"
"1488",946,"Charcoal"
"1489",947,"Charcoal"
"1490",947,"Charcoal"
"1491",948,"Charcoal"
"1492",949,"Charcoal"
"1493",950,"Charcoal"
"1494",950,"charcoal"
"1495",950,"charcoal"
"1496",950,"charcoal"
"1497",950,"Charcoal"
"1498",951,"Charcoal"
"1499",952,"Charcoal"
"1500",952,"Charcoal"
"1501",952,"Charcoal"
"1502",952,"Charcoal"
"1503",955,"charcoal"
"1504",955,"Charcoal"
"1505",955,"Charcoal"
"1506",956,"bone"
"1507",959,"Charcoal"
"1508",960,"Charcoal"
"1509",960,"Charcoal"
"1510",960,"Charcoal"
"1511",960,"charcoal"
"1512",960,"macrofossil"
"1513",960,"charcoal"
"1514",960,"Charcoal"
"1515",960,"Charcoal"
"1516",960,"Charcoal"
"1517",960,"Charcoal"
"1518",960,"Charcoal"
"1519",960,"Charcoal"
"1520",960,"Charcoal"
"1521",961,"Charcoal"
"1522",961,"Charcoal"
"1523",962,"Charcoal"
"1524",962,"Charcoal"
"1525",963,"Charcoal"
"1526",963,"Charcoal"
"1527",964,"Charcoal"
"1528",964,"Charcoal"
"1529",965,"charcoal"
"1530",965,"Charcoal"
"1531",965,"Charcoal"
"1532",966,"Charcoal"
"1533",966,"Charcoal"
"1534",966,"Wood"
"1535",968,"Charcoal"
"1536",969,"Charcoal"
"1537",970,"Charcoal"
"1538",970,"charcoal"
"1539",970,"charcoal"
"1540",970,"charcoal"
"1541",970,"mortar"
"1542",970,"macrofossil"
"1543",970,"Charcoal"
"1544",970,"Charcoal"
"1545",970,"Charcoal"
"1546",970,"bone"
"1547",970,"Wood"
"1548",970,"Charcoal"
"1549",970,"Charcoal"
"1550",970,"Charcoal"
"1551",970,"Charcoal"
"1552",971,"Charcoal"
"1553",974,"Charcoal"
"1554",974,"Charcoal"
"1555",974,"bone"
"1556",975,"Charcoal"
"1557",975,"charcoal"
"1558",975,"charcoal"
"1559",975,"Charcoal"
"1560",975,"Charcoal"
"1561",976,"Charcoal"
"1562",978,"Charcoal"
"1563",978,"Charcoal"
"1564",978,"Charcoal"
"1565",978,"Charcoal"
"1566",978,"Charcoal"
"1567",978,"Charcoal"
"1568",979,"Charcoal"
"1569",980,"charcoal"
"1570",980,"Charcoal"
"1571",980,"Peat"
"1572",980,"Wood"
"1573",981,"Charcoal"
"1574",984,"Charcoal"
"1575",984,"Charcoal"
"1576",985,"charcoal"
"1577",985,"Charcoal"
"1578",985,"Charcoal"
"1579",985,"Charcoal"
"1580",987,"Charcoal"
"1581",988,"Charcoal"
"1582",989,"Wood"
"1583",989,"Charcoal"
"1584",990,"charcoal"
"1585",990,"charcoal"
"1586",990,"charcoal"
"1587",990,"wood"
"1588",990,"Charcoal"
"1589",990,"Charcoal"
"1590",990,"Charcoal"
"1591",990,"Charcoal"
"1592",990,"Charcoal"
"1593",990,"Charcoal"
"1594",990,"Charcoal"
"1595",994,"Charcoal"
"1596",995,"Charcoal"
"1597",996,"Charcoal"
"1598",997,"Charcoal"
"1599",997,"Charcoal"
"1600",999,"Charcoal"
"1601",999,"Charcoal"
"1602",1000,"charcoal"
"1603",1000,"charcoal"
"1604",1000,"mortar"
"1605",1000,"hair"
"1606",1000,"Charcoal"
"1607",1000,"Charcoal"
"1608",1000,"Charcoal"
"1609",1000,"Charcoal"
"1610",1000,"Charcoal"
"1611",1001,"Charcoal"
"1612",1001,"Charcoal"
"1613",1001,"Charcoal"
"1614",1001,"Charcoal"
"1615",1002,"Charcoal"
"1616",1003,"Charcoal"
"1617",1003,"Charcoal"
"1618",1003,"Charcoal"
"1619",1004,"Charcoal"
"1620",1007,"Charcoal"
"1621",1007,"Charcoal"
"1622",1009,"Charcoal"
"1623",1009,"Charcoal"
"1624",1010,"Charcoal"
"1625",1010,"cow hair"
"1626",1010,"charcoal"
"1627",1010,"charcoal"
"1628",1010,"charcoal"
"1629",1010,"Charcoal"
"1630",1010,"Charcoal"
"1631",1011,"Charcoal"
"1632",1011,"Charcoal"
"1633",1015,"charcoal"
"1634",1016,"Charcoal"
"1635",1018,"Charcoal"
"1636",1019,"Charcoal"
"1637",1020,"charcoal"
"1638",1020,"charcoal"
"1639",1020,"Charcoal"
"1640",1020,"Wood/Charcoal"
"1641",1020,"Charcoal"
"1642",1020,"Charcoal"
"1643",1021,"Charcoal"
"1644",1022,"Charcoal"
"1645",1023,"Charcoal"
"1646",1023,"Charcoal"
"1647",1023,"Charcoal"
"1648",1024,"Charcoal"
"1649",1026,"Charcoal"
"1650",1028,"Charcoal"
"1651",1028,"Charcoal"
"1652",1028,"Charcoal"
"1653",1030,"charcoal"
"1654",1030,"Charcoal"
"1655",1030,"Charcoal"
"1656",1031,"Charcoal"
"1657",1032,"Charcoal"
"1658",1032,"Charcoal"
"1659",1033,"Charcoal"
"1660",1034,"Charcoal"
"1661",1035,"Charcoal"
"1662",1037,"Charcoal"
"1663",1037,"Charcoal"
"1664",1038,"Charcoal"
"1665",1039,"Charcoal"
"1666",1040,"Charcoal"
"1667",1040,"charcoal"
"1668",1040,"charcoal"
"1669",1040,"Charcoal"
"1670",1040,"Charcoal"
"1671",1040,"Charcoal"
"1672",1040,"Charcoal"
"1673",1042,"Charcoal"
"1674",1043,"Charcoal"
"1675",1044,"Charcoal"
"1676",1044,"Charcoal"
"1677",1044,"Charcoal"
"1678",1045,"Charcoal"
"1679",1046,"Charcoal"
"1680",1046,"Nutshell"
"1681",1049,"Charcoal"
"1682",1050,"-"
"1683",1050,"-"
"1684",1050,"charcoal"
"1685",1050,"wood"
"1686",1050,"charcoal"
"1687",1050,"charcoal"
"1688",1050,"Charcoal"
"1689",1050,"Charcoal"
"1690",1053,"Charcoal"
"1691",1054,"Charcoal"
"1692",1055,"Wood"
"1693",1055,"Charcoal"
"1694",1055,"Charcoal"
"1695",1055,"bone"
"1696",1058,"Charcoal"
"1697",1059,"Charcoal"
"1698",1060,"charcoal"
"1699",1060,"charcoal"
"1700",1060,"charcoal"
"1701",1060,"Charcoal"
"1702",1060,"Charcoal"
"1703",1060,"Charcoal"
"1704",1060,"Cereal"
"1705",1062,"Charcoal"
"1706",1065,"charcoal"
"1707",1065,"macrofossil"
"1708",1067,"Charcoal"
"1709",1068,"Charcoal"
"1710",1069,"Charcoal"
"1711",1070,"Charcoal"
"1712",1070,"-"
"1713",1070,"charcoal"
"1714",1070,"charcoal"
"1715",1070,"charcoal"
"1716",1070,"charcoal"
"1717",1070,"macrofossil"
"1718",1070,"macrofossil"
"1719",1070,"Charcoal"
"1720",1070,"Charcoal"
"1721",1070,"Charcoal"
"1722",1070,"Charcoal"
"1723",1070,"Charcoal"
"1724",1070,"Hazel nutshell"
"1725",1072,"bone"
"1726",1075,"Charcoal"
"1727",1077,"Charcoal"
"1728",1079,"Charcoal"
"1729",1080,"Charcoal"
"1730",1080,"Charcoal"
"1731",1080,"Charcoal"
"1732",1082,"Charcoal"
"1733",1082,"Nutshell"
"1734",1083,"Charcoal"
"1735",1084,"Charcoal"
"1736",1085,"macrofossil"
"1737",1085,"macrofossil"
"1738",1085,"Charcoal"
"1739",1085,"Charcoal"
"1740",1086,"Charcoal"
"1741",1088,"Charcoal"
"1742",1088,"Charcoal"
"1743",1088,"Charcoal"
"1744",1088,"Charcoal"
"1745",1090,"charcoal"
"1746",1090,"charcoal"
"1747",1090,"charred crust"
"1748",1090,"Charcoal"
"1749",1090,"Charcoal"
"1750",1090,"Charcoal"
"1751",1090,"Charcoal"
"1752",1090,"Charcoal"
"1753",1090,"Wood"
"1754",1090,"Charcoal"
"1755",1091,"Charcoal"
"1756",1093,"Burned bone"
"1757",1095,"macrofossil"
"1758",1095,"charcoal"
"1759",1095,"macrofossil"
"1760",1095,"macrofossil"
"1761",1095,"Charcoal"
"1762",1095,"Charcoal"
"1763",1096,"Charcoal"
"1764",1096,"Charcoal"
"1765",1099,"Charcoal"
"1766",1100,"Charcoal"
"1767",1100,"-"
"1768",1100,"-"
"1769",1100,"charcoal"
"1770",1100,"charcoal"
"1771",1100,"charcoal"
"1772",1100,"charcoal"
"1773",1100,"Charcoal"
"1774",1100,"Charcoal"
"1775",1100,"Charcoal"
"1776",1100,"Wood"
"1777",1102,"Charcoal"
"1778",1102,"Charcoal"
"1779",1104,"Charcoal"
"1780",1105,"charcoal"
"1781",1105,"Charcoal"
"1782",1106,"Charcoal"
"1783",1107,"Birchbark"
"1784",1108,"Charcoal"
"1785",1109,"Charcoal"
"1786",1110,"charcoal"
"1787",1110,"charcoal"
"1788",1110,"charcoal"
"1789",1110,"charcoal"
"1790",1110,"Charcoal"
"1791",1110,"Charcoal"
"1792",1114,"Charcoal"
"1793",1115,"charcoal"
"1794",1115,"Charcoal"
"1795",1115,"Charcoal"
"1796",1115,"Charcoal"
"1797",1118,"Charcoal"
"1798",1119,"Charcoal"
"1799",1120,"Charcoal"
"1800",1120,"-"
"1801",1120,"-"
"1802",1120,"charcoal"
"1803",1120,"charcoal"
"1804",1120,"macrofossil"
"1805",1120,"charcoal"
"1806",1120,"Wood"
"1807",1120,"Wood"
"1808",1120,"Charcoal"
"1809",1120,"Charcoal"
"1810",1120,"Charcoal"
"1811",1120,"charcoal"
"1812",1120,""
"1813",1125,"macrofossil"
"1814",1125,"macrofossil"
"1815",1130,"Burned  bone"
"1816",1130,"-"
"1817",1130,"charcoal"
"1818",1130,"charcoal"
"1819",1130,"gyttja"
"1820",1130,"charcoal"
"1821",1130,"charcoal"
"1822",1130,"charcoal"
"1823",1130,"Wood"
"1824",1130,"Charcoal"
"1825",1131,"Charcoal"
"1826",1132,"Charcoal"
"1827",1132,"Charcoal"
"1828",1133,"Charcoal"
"1829",1133,"Charcoal"
"1830",1135,"macrofossil"
"1831",1135,"macrofossil"
"1832",1135,"macrofossil"
"1833",1135,"charcoal"
"1834",1135,"charcoal"
"1835",1135,"bone"
"1836",1135,"Charcoal"
"1837",1137,"Charcoal"
"1838",1138,"Charcoal"
"1839",1138,"Charcoal"
"1840",1139,"Charcoal"
"1841",1140,"Charcoal"
"1842",1140,"-"
"1843",1140,"-"
"1844",1140,"-"
"1845",1140,"charcoal"
"1846",1140,"charcoal"
"1847",1140,"charcoal"
"1848",1140,"macrofossil"
"1849",1140,"Burned bone"
"1850",1140,"charcoal"
"1851",1140,"Charcoal"
"1852",1140,"Charcoal"
"1853",1140,"Nutshell"
"1854",1143,"Charcoal"
"1855",1145,"charcoal"
"1856",1145,"Charcoal"
"1857",1145,"Plantremain"
"1858",1145,"Charcoal"
"1859",1145,"Charcoal"
"1860",1146,"Charcoal"
"1861",1147,"Charcoal"
"1862",1150,"Charcoal"
"1863",1150,"charcoal"
"1864",1150,"Charcoal"
"1865",1150,"Charcoal"
"1866",1150,"Charcoal"
"1867",1151,"Charcoal"
"1868",1153,"Charcoal"
"1869",1155,"charcoal"
"1870",1155,"Charcoal"
"1871",1157,"Charcoal"
"1872",1157,"Charcoal"
"1873",1158,"Bark"
"1874",1158,"Charcoal"
"1875",1159,"Hazel nutshell"
"1876",1160,"Charcoal"
"1877",1160,"Burned  bone"
"1878",1160,"-"
"1879",1160,"-"
"1880",1160,"-"
"1881",1160,"-"
"1882",1160,"charcoal"
"1883",1160,"charcoal"
"1884",1160,"Charcoal"
"1885",1160,"Charcoal"
"1886",1160,"-"
"1887",1165,"bone"
"1888",1165,"charcoal"
"1889",1165,"Charcoal"
"1890",1167,"Charcoal"
"1891",1167,"Charcoal"
"1892",1168,"Charcoal"
"1893",1170,"Charcoal"
"1894",1170,"Charcoal"
"1895",1170,"Charcoal"
"1896",1170,"Charcoal"
"1897",1171,"bone"
"1898",1173,"Charcoal"
"1899",1173,"Charcoal"
"1900",1174,"Charcoal"
"1901",1175,"Charcoal"
"1902",1175,"Hazel nutshell"
"1903",1177,"Charcoal"
"1904",1177,"Nutshell"
"1905",1180,"-"
"1906",1180,"-"
"1907",1180,"wood (runner)"
"1908",1180,"charcoal"
"1909",1180,"macrofossil"
"1910",1180,"Charcoal"
"1911",1180,"Charcoal"
"1912",1184,"Charcoal"
"1913",1184,"Charcoal"
"1914",1184,"Charcoal"
"1915",1185,"Charcoal"
"1916",1187,"Charcoal"
"1917",1189,"Charcoal"
"1918",1189,"Charcoal"
"1919",1189,"Charcoal"
"1920",1190,"Burned  bone"
"1921",1190,"Burned  bone"
"1922",1190,"wood"
"1923",1190,"wood (runner)"
"1924",1190,"charcoal"
"1925",1190,"charcoal"
"1926",1190,"macrofossil"
"1927",1190,"Charcoal"
"1928",1190,"Charcoal"
"1929",1190,"Charcoal"
"1930",1192,"Charcoal"
"1931",1192,"Charcoal"
"1932",1193,"Charcoal"
"1933",1193,"Charcoal"
"1934",1195,"charcoal"
"1935",1195,"Charcoal"
"1936",1198,"Charcoal"
"1937",1199,"Charcoal"
"1938",1199,"Charcoal"
"1939",1200,"Charcoal"
"1940",1200,"-"
"1941",1200,"charcoal"
"1942",1200,"charcoal"
"1943",1200,"textile"
"1944",1200,"Charcoal"
"1945",1200,"Charcoal"
"1946",1200,"Charcoal"
"1947",1200,"Charcoal"
"1948",1200,"Charcoal"
"1949",1203,"Charcoal"
"1950",1204,"Charcoal"
"1951",1205,"charcoal"
"1952",1205,"macrofossil"
"1953",1205,"Charcoal"
"1954",1205,"Charcoal"
"1955",1205,"Charcoal"
"1956",1207,"Charcoal"
"1957",1208,"Charcoal"
"1958",1209,"Charcoal"
"1959",1210,"Charcoal"
"1960",1210,"-"
"1961",1210,"charcoal"
"1962",1210,"charcoal"
"1963",1210,"charcoal"
"1964",1210,"wood"
"1965",1210,"Charcoal"
"1966",1210,"Charcoal"
"1967",1210,"Charcoal"
"1968",1211,"Cereal"
"1969",1212,"Charcoal"
"1970",1216,"Nutshell"
"1971",1216,"Charcoal"
"1972",1217,"Charcoal"
"1973",1218,"Cereal"
"1974",1220,"charcoal"
"1975",1220,"macrofossil"
"1976",1220,"macrofossil"
"1977",1220,"Wood"
"1978",1220,"Charcoal"
"1979",1223,"Wood"
"1980",1225,"charcoal"
"1981",1228,"Charcoal"
"1982",1229,"Charcoal"
"1983",1229,"Charcoal"
"1984",1229,"Wood"
"1985",1230,"charcoal"
"1986",1230,"Charcoal"
"1987",1233,"Charcoal"
"1988",1234,"Charcoal"
"1989",1234,"Charcoal"
"1990",1234,"Charcoal"
"1991",1235,"macrofossil"
"1992",1236,"Charcoal"
"1993",1237,"Wood"
"1994",1240,"-"
"1995",1240,"Charcoal"
"1996",1240,"textile"
"1997",1240,"Charcoal"
"1998",1240,"Wood"
"1999",1241,"Charcoal"
"2000",1245,"Charcoal"
"2001",1245,"charcoal"
"2002",1245,"Charcoal"
"2003",1248,"Charcoal"
"2004",1248,"Charcoal"
"2005",1249,"Charcoal"
"2006",1250,"macrofossil"
"2007",1250,"charcoal"
"2008",1250,"Charcoal"
"2009",1250,"Charcoal"
"2010",1250,"Charcoal"
"2011",1250,"Charcoal"
"2012",1251,"Charcoal"
"2013",1253,"Charcoal"
"2014",1255,"charcoal"
"2015",1256,"Charcoal"
"2016",1256,"Charcoal"
"2017",1259,"Charcoal"
"2018",1260,""
"2019",1260,"-"
"2020",1260,"charcoal"
"2021",1260,"charcoal"
"2022",1260,"charcoal"
"2023",1260,"macrofossil"
"2024",1260,"Charcoal"
"2025",1260,"Charcoal"
"2026",1261,"Wood"
"2027",1261,"Nutshell"
"2028",1263,"Charcoal"
"2029",1265,"bone"
"2030",1265,"charcoal"
"2031",1270,"-"
"2032",1270,"Wood"
"2033",1274,"Charcoal"
"2034",1275,"Charcoal"
"2035",1277,"Charcoal"
"2036",1280,"charcoal"
"2037",1280,"charcoal"
"2038",1280,"Charcoal"
"2039",1280,"Charcoal"
"2040",1280,"Charcoal"
"2041",1280,"Charcoal"
"2042",1284,"Charcoal"
"2043",1285,"Charcoal"
"2044",1285,"Charcoal"
"2045",1289,"Charcoal"
"2046",1290,"charcoal"
"2047",1290,"charcoal"
"2048",1290,"Charcoal"
"2049",1290,"Charcoal"
"2050",1290,"Wood"
"2051",1293,"Charcoal"
"2052",1294,"Charcoal"
"2053",1295,"Charcoal"
"2054",1296,"Charcoal"
"2055",1298,"Charcoal"
"2056",1299,"Charcoal"
"2057",1300,"macrofossil"
"2058",1300,"Charcoal"
"2059",1300,"Charcoal"
"2060",1300,"Charcoal"
"2061",1300,"Charcoal"
"2062",1300,"Charcoal"
"2063",1300,"Charcoal"
"2064",1305,"charcoal"
"2065",1305,"Charcoal"
"2066",1305,"Charcoal"
"2067",1305,"Cone"
"2068",1310,"charcoal"
"2069",1310,"bone"
"2070",1310,"Charcoal"
"2071",1310,"Charcoal"
"2072",1315,"Charcoal"
"2073",1316,"Charcoal"
"2074",1320,"Charcoal"
"2075",1320,"Charcoal"
"2076",1320,"bone"
"2077",1325,"bone"
"2078",1326,"Charcoal"
"2079",1327,"Charcoal"
"2080",1330,"charcoal"
"2081",1330,"charcoal"
"2082",1330,"charcoal"
"2083",1330,"charcoal"
"2084",1330,"Charcoal"
"2085",1330,"Charcoal"
"2086",1331,"Charcoal"
"2087",1333,"Charcoal"
"2088",1334,"Charcoal"
"2089",1334,"Charcoal"
"2090",1335,"Charcoal"
"2091",1335,"Charcoal"
"2092",1336,"Charcoal"
"2093",1336,"Charcoal"
"2094",1337,"Charcoal"
"2095",1338,"Charcoal"
"2096",1340,"Charcoal"
"2097",1340,"Charcoal"
"2098",1347,"Charcoal"
"2099",1348,"Charcoal"
"2100",1349,"Charcoal"
"2101",1350,"charcoal"
