"","LabID","weighted_mean","long","lat","Material"
"5413","TRa - 3961",2613.82725324698,11.059196,59.214037,"Charcoal"
"5414","TRa - 3962",732.291724269509,11.059196,59.214037,"Charcoal"
"5415","TRa - 3964",2989.03210113785,11.059196,59.214037,"Charcoal"
"5416","TRa - 3965",2771.02302482635,11.059196,59.214037,"Charcoal"
"5417","TRa - 3966",3005.48599351367,11.059196,59.214037,"Charcoal"
"5418","TRa - 3967",3554.76756785563,11.059196,59.214037,"Charcoal"
"5419","TRa - 3968",2819.9495481658,11.059196,59.214037,"Charcoal"
"5420","TRa - 3969",710.783025981657,11.059196,59.214037,"Charcoal"
"5421","TRa - 3970",2740.35269562096,11.059196,59.214037,"Charcoal"
"5422","TRa - 3971",1891.59129706832,11.059196,59.214037,"Charcoal"
"5423","TRa - 3972",2596.58095833569,11.059196,59.214037,"Charcoal"
"5424","TRa - 3973",386.260705102786,11.059196,59.214037,"Charcoal"
"5425","TRa - 3974",2498.28139832299,11.059196,59.214037,"Charcoal"
"5426","TRa-1139",2581.05959406539,10.9782,59.2401,"Charcoal"
"5427","TRa-1140",2168.96824621691,10.9782,59.2401,"Charcoal"
"5428","TRa-1141",2336.31518141464,10.9782,59.2401,"Charcoal"
"5429","TRa-1142",2222.22077008858,10.9782,59.2401,"Charcoal"
"5430","TRa-1143",2247.42275548877,10.9782,59.2401,"Charcoal"
"5431","TRa-1144",1241.37094264601,10.9782,59.2401,"Charcoal"
"5432","TRa-1145",2039.65714229407,10.9782,59.2401,"Charcoal"
"5433","TRa-1146",2087.79674507934,10.9782,59.2401,"Charcoal"
"5434","TRa-1147",2126.33476445974,10.9782,59.2401,"Charcoal"
"5435","TRa-1148",2208.08699133605,10.9782,59.2401,"Charcoal"
"5436","TRa-1396",2142.39322521746,6.55303,58.54199,"grain"
"5437","TRa-1398",2203.22744479609,6.55303,58.54199,"grain"
"5438","TRa-1399",2031.79036961615,6.55303,58.54199,"grain"
"5439","TRa-1400",2166.63190203229,6.55303,58.54199,"grain"
"5440","TRa-1401",2207.60398761887,6.55303,58.54199,"grain"
"5441","TRa-1404",2062.26924416809,5.685927,58.98697,"grain"
"5442","TRa-1465",2071.38328487507,11.159,59.589,"Charcoal"
"5443","TRa-1466",2252.9801688844,11.159,59.589,"Charcoal"
"5444","TRa-1467",2223.61213358308,11.159,59.589,"Charcoal"
"5445","TRa-1468",2180.63640488496,11.159,59.589,"Charcoal"
"5446","TRa-1469",2052.79407750007,11.159,59.589,"Charcoal"
"5447","TRa-1470",2077.71367696904,11.159,59.589,"Charcoal"
"5448","TRa-1471",2221.55559444612,11.159,59.589,"Charcoal"
"5449","TRa-1472",2044.17656032372,11.159,59.589,"Charcoal"
"5450","TRa-1473",2131.39429594308,11.159,59.589,"Charcoal"
"5451","TRa-1474",1824.36328457717,11.159,59.589,"Charcoal"
"5452","TRa-161",1911.10686245302,10.9782,59.2401,"Charcoal"
"5453","TRa-162",2236.46922940827,10.9782,59.2401,"Charcoal"
"5454","TRa-163",2230.38314439945,10.9782,59.2401,"Charcoal"
"5455","TRa-164",2228.42191286818,10.9782,59.2401,"Charcoal"
"5456","TRa-165",2201.08946530991,10.9782,59.2401,"Charcoal"
"5457","TRa-166",2484.10410701434,10.9782,59.2401,"Charcoal"
"5458","TRa-167",1593.62563293593,10.9782,59.2401,"Charcoal"
"5459","TRa-168",2581.57695918606,10.9782,59.2401,"Charcoal"
"5460","TRa-169",1935.41000191958,10.9782,59.2401,"Charcoal"
"5461","TRa-170",2543.01236269173,10.9782,59.2401,"Charcoal"
"5462","TRa-171",2606.9487672142,10.9782,59.2401,"Cereal"
"5463","TRa-172",3425.73601251821,10.9782,59.2401,"Charcoal"
"5464","TRa-173",1970.53992385699,10.9782,59.2401,"Charcoal"
"5465","TRa-174",2585.03716114886,10.9782,59.2401,"Charcoal"
"5466","TRa-175",1005.6675773625,10.9782,59.2401,"Charcoal"
"5467","TRa-176",2142.39322521746,10.9782,59.2401,"Charcoal"
"5468","TRa-177",1938.32754622642,10.9782,59.2401,"Charcoal"
"5469","TRa-1784",1623.62084593829,11.1,59.29,"Charcoal"
"5470","TRa-1785",1635.10137262273,11.1,59.29,"Charcoal"
"5471","TRa-1786",1535.60640461789,11.1,59.29,"Charcoal"
"5472","TRa-1787",1616.20982565415,11.1,59.29,"Charcoal"
"5473","TRa-1788",1770.35910448451,11.1,59.29,"Charcoal"
"5474","TRa-1789",1526.35355979786,11.1,59.29,"Charcoal"
"5475","TRa-179",2287.09185397517,10.9782,59.2401,"Charcoal"
"5476","TRa-1790",1725.29569577621,11.1,59.29,"Charcoal"
"5477","TRa-180",2071.38328487507,10.9782,59.2401,"Charcoal"
"5478","TRa-181",2461.66105036906,10.9782,59.2401,"Charcoal"
"5479","TRa-182",2229.50086010699,10.9782,59.2401,"Charcoal"
"5480","TRa-183",2557.82005330344,10.9782,59.2401,"Charcoal"
"5481","TRa-184",2238.58127043173,10.9782,59.2401,"Charcoal"
"5482","TRa-185",2177.06837521756,10.9782,59.2401,"Charcoal"
"5483","TRa-186",2358.72586846996,10.9782,59.2401,"Charcoal"
"5484","TRa-187",2219.32339899991,10.9782,59.2401,"Charcoal"
"5485","TRa-188",2643.86624796337,10.9782,59.2401,"Charcoal"
"5486","TRa-189",2229.50086010699,10.9782,59.2401,"Charcoal"
"5487","TRa-190",2252.6043412891,10.9782,59.2401,"Charcoal"
"5488","TRa-1996",128.798639766274,9.802377,59.108254,"Burned  bone"
"5489","TRa-2035",2096.13627537248,11.159,59.589,"Cereal"
"5490","TRa-2036",2061.03491920767,11.159,59.589,"Cereal"
"5491","TRa-2037",2223.61213358308,11.159,59.589,"Cereal"
"5492","TRa-2038",2232.11857476731,11.159,59.589,"Cereal"
"5493","TRa-2039",2230.29304017375,11.159,59.589,"Cereal"
"5494","TRa-2041",2054.47116208053,11.159,59.589,"Cereal"
"5495","TRa-2042",2088.4732001453,11.159,59.589,"Cereal"
"5496","TRa-2043",2207.12398251895,11.159,59.589,"Cereal"
"5497","TRa-2044",2196.01272376459,11.159,59.589,"Cereal"
"5498","TRa-2244",6114.72268807541,9.803372,59.107702,"Charcoal"
"5499","TRa-2245",991.388601068301,9.801408,59.110206,"Charcoal"
"5500","TRa-2246",6181.22483677984,9.801408,59.110206,"Charcoal"
"5501","TRa-2247",6106.08178998366,9.801408,59.110206,"Charcoal"
"5502","TRa-2248",6734.13096787648,9.801408,59.110206,"Charcoal"
"5503","TRa-2249",6105.15591676675,9.801408,59.110206,"Charcoal"
"5504","TRa-2250",6106.08178998366,9.801408,59.110206,"Charcoal"
"5505","TRa-2251",1667.27942080004,9.802377,59.108254,"Charcoal"
"5506","TRa-2252",5750.26392967573,9.802377,59.108254,"Charcoal"
"5507","TRa-2253",2242.38043560167,9.802377,59.108254,"Charcoal"
"5508","TRa-2254",6421.03468803429,9.802377,59.108254,"Charcoal"
"5509","TRa-2255",6485.33190336251,9.802377,59.108254,"Charcoal"
"5510","TRa-2256",5761.67904856174,9.802377,59.108254,"Charcoal"
"5511","TRa-2257",5819.91080241153,9.802377,59.108254,"Charcoal"
"5512","TRa-2258",1667.27942080004,9.802377,59.108254,"Charcoal"
"5513","TRa-2334",3170.06178063934,10.7632,59.3752,"Charcoal"
"5514","TRa-2335",2576.93262561353,10.7632,59.3752,"Charcoal"
"5515","TRa-2336",2016.77937523377,10.7632,59.3752,"Charcoal"
"5516","TRa-2337",2623.63739592114,10.7632,59.3752,"Charcoal"
"5517","TRa-2338",2276.35594845757,10.7632,59.3752,"Charcoal"
"5518","TRa-2339",2236.59855723155,10.7632,59.3752,"Charcoal"
"5519","TRa-2340",2976.81609160051,10.7632,59.3752,"Charcoal"
"5520","TRa-2341",3123.67907619927,10.7632,59.3752,"Charcoal"
"5521","TRa-2342",2375.67366554423,10.7632,59.3752,"Charcoal"
"5522","TRa-2343",1846.46801471552,10.7632,59.3752,"Charcoal"
"5523","TRa-2344",1898.69392477975,10.7632,59.3752,"Charcoal"
"5524","TRa-2345",2188.84001335386,10.7632,59.3752,"Charcoal"
"5525","TRa-2346",2160.4122369964,10.7632,59.3752,"Charcoal"
"5526","TRa-2347",3145.09248757044,10.7632,59.3752,"Charcoal"
"5527","TRa-2570",2234.17145520542,10.7632,59.3752,"Charcoal"
"5528","TRa-2571",2365.55663550474,10.7632,59.3752,"Charcoal"
"5529","TRa-2572",2230.38314439945,10.7632,59.3752,"Charcoal"
"5530","TRa-2573",3387.6231762563,10.7632,59.3752,"Charcoal"
"5531","TRa-2574",2248.91397802953,10.7632,59.3752,"Charcoal"
"5532","TRa-2575",2650.93007310151,10.7632,59.3752,"Charcoal"
"5533","TRa-2610",1562.42453175754,10.332746,59.287287,"Burned  bone"
"5534","TRa-2611",1709.85719754986,10.332746,59.287287,"Burned  bone"
"5535","TRa-2612",1469.71207792887,10.332746,59.287287,"Burned  bone"
"5536","TRa-2614",1875.66818070369,10.238834,59.208041,"Burned bone"
"5537","TRa-2615",2593.29132384601,10.238834,59.208041,"Burned bone"
"5538","TRa-2616",2727.05019972024,10.238834,59.208041,"Burned bone"
"5539","TRa-2729",639.405773993536,7.7,60.716667,"Charcoal"
"5540","TRa-2730",740.521087044323,7.7,60.716667,"Charcoal"
"5541","TRa-2731",678.929466344789,7.7,60.716667,"Charcoal"
"5542","TRa-2732",1016.13850196904,7.7,60.716667,"Charcoal"
"5543","TRa-2733",610.072978837946,7.9,60.633333,"Charcoal"
"5544","TRa-2734",962.114975962219,7.9,60.633333,"Charcoal"
"5545","TRa-2735",703.032171662673,7.9,60.633333,"Charcoal"
"5546","TRa-2736",656.889753769017,8.166667,60.733333,"Charcoal"
"5547","TRa-3030",1881.43854951264,10.04,59.05,"Charcoal"
"5548","TRa-3031",2248.91397802953,10.04,59.05,"Charcoal"
"5549","TRa-3032",1861.46535374968,10.04,59.05,"Charcoal"
"5550","TRa-3033",1472.18780255197,10.04,59.05,"Charcoal"
"5551","TRa-3034",1786.05523594686,10.04,59.05,"Charcoal"
"5552","TRa-3035",1804.91263114674,10.04,59.05,"Charcoal"
"5553","TRa-3036",1810.86791220905,10.04,59.05,"Charcoal"
"5554","TRa-3037",1854.24939956974,10.04,59.05,"Charcoal"
"5555","TRa-3038",1804.91263114674,10.04,59.05,"Charcoal"
"5556","TRa-3040",1875.04598127497,10.04,59.05,"Charcoal"
"5557","TRa-3041",1636.29512821847,10.04,59.05,"Charcoal"
"5558","TRa-3042",1647.45862626907,10.04,59.05,"Charcoal"
"5559","TRa-3043",1868.3945958559,10.04,59.05,"Charcoal"
"5560","TRa-3044",1861.46535374968,10.04,59.05,"Charcoal"
"5561","TRa-3045",1810.86791220905,10.04,59.05,"Charcoal"
"5562","TRa-3046",2030.66238917076,10.04,59.05,"Charcoal"
"5563","TRa-3047",1755.34248155054,10.04,59.05,"Charcoal"
"5564","TRa-3048",1354.69911007744,10.04,59.05,"Charcoal"
"5565","TRa-3049",1790.18128634904,10.04,59.05,"Charcoal"
"5566","TRa-3050",1611.85780602028,10.04,59.05,"Charcoal"
"5567","TRa-3051",1514.10253372395,10.04,59.05,"Charcoal"
"5568","TRa-3052",1662.10945604047,10.04,59.05,"Charcoal"
"5569","TRa-3053",1708.7342282138,10.04,59.05,"Charcoal"
"5570","TRa-3054",1685.29451410734,10.04,59.05,"Charcoal"
"5571","TRa-3055",1794.61692841149,10.04,59.05,"Charcoal"
"5572","TRa-3058",1915.82192766939,10.04,59.05,"Charcoal"
"5573","TRa-3059",1698.59460403661,10.04,59.05,"Charcoal"
"5574","TRa-3329",178.554693349494,11.1,62.233333,"Charcoal"
"5575","TRa-3340",1470.24745953684,11.050175,59.564679,"Charcoal"
"5576","TRa-3341",1654.54088415037,11.050175,59.564679,"Charcoal"
"5577","TRa-3342",1748.8179774888,11.050175,59.564679,"Charcoal"
"5578","TRa-3343",1470.24745953684,11.050175,59.564679,"Charcoal"
"5579","TRa-3344",1867.32537886252,11.050175,59.564679,"Charcoal"
"5580","TRa-3345",1422.25592689848,11.050175,59.564679,"Charcoal"
"5581","TRa-3346",1430.30950306896,11.050175,59.564679,"Charcoal"
"5582","TRa-3347",1477.63022504799,11.050175,59.564679,"Charcoal"
"5583","TRa-3348",1610.95948317574,11.050175,59.564679,"Charcoal"
"5584","TRa-3349",1537.81397173505,11.050175,59.564679,"Charcoal"
"5585","TRa-3350",1565.3706144318,10.94,59.21,"Charcoal"
"5586","TRa-3351",1549.17231270605,10.94,59.21,"Charcoal"
"5587","TRa-3352",1462.20701629132,10.94,59.21,"Charcoal"
"5588","TRa-3353",1626.19305165209,10.94,59.21,"Charcoal"
"5589","TRa-3354",1573.97104874969,10.94,59.21,"Charcoal"
"5590","TRa-3355",1525.6059667938,10.94,59.21,"Charcoal"
"5591","TRa-3356",1602.16792151124,10.94,59.21,"Charcoal"
"5592","TRa-3357",1595.68543484505,10.94,59.21,"Charcoal"
"5593","TRa-3358",1469.86940125534,10.94,59.21,"Charcoal"
"5594","TRa-3359",1638.32025271796,10.94,59.21,"Charcoal"
"5595","TRa-3360",1629.51995401199,10.94,59.21,"Charcoal"
"5596","TRa-3361",1467.08987039528,10.94,59.21,"Charcoal"
"5597","TRa-3405",3299.61812949353,10.04,59.05,"Hazel nutshell"
"5598","TRa-3406",9469.46803804463,10.04,59.05,"Hazel nutshell"
"5599","TRa-3407",9436.18630084014,10.04,59.05,"Hazel nutshell"
"5600","TRa-3408",4576.87757862459,10.046246,59.078517,"Nutshell"
"5601","TRa-3409",2508.84119652204,10.046246,59.078517,"Charcoal"
"5602","TRa-3410",9473.38778521003,10.046246,59.078517,"Charcoal"
"5603","TRa-3411",2599.13779690466,10.04,59.05,"Hazel nutshell"
"5604","TRa-3412",2283.2719217065,10.04,59.05,"Charcoal"
"5605","TRa-3413",2303.13419582485,10.04,59.05,"Charcoal"
"5606","TRa-3414",1724.64519620145,10.04,59.05,"Burned  bone"
"5607","TRa-3591",4618.9247160086,9.66,59.14,"Burned bone"
"5608","TRa-3592",5029.02867591691,9.41,58.87,""
"5609","TRa-3593",5015.8361935597,9.41,58.87,""
"5610","TRa-3594",127.782229839709,10.04,59.05,"Burned bone"
"5611","TRa-3765",2622.29685318535,10.664943,59.39,"Charcoal"
"5612","TRa-3766",2882.46882664353,10.664943,59.39,"Charcoal"
"5613","TRa-3767",3265.81958663614,10.664943,59.39,"Charcoal"
"5614","TRa-3768",3295.73661766318,10.664943,59.39,"Charcoal"
"5615","TRa-3769",1130.52199451401,10.664943,59.39,"Charcoal"
"5616","TRa-3928",2332.97772226183,9.712984,59.117506,"Burned  bone"
"5617","TRa-3929",2468.97025980411,9.712984,59.117506,"Burned  bone"
"5618","TRa-3930",2230.38314439945,9.712984,59.117506,"Burned  bone"
"5619","TRa-4020",2287.09185397517,10.012672,61.549097,"Charcoal"
"5620","TRa-4021",1873.97346375163,10.012672,61.549097,"Charcoal"
"5621","TRa-4022",1854.24939956974,10.012672,61.549097,"Charcoal"
"5622","TRa-4023",1846.80735901674,10.012672,61.549097,"Charcoal"
"5623","TRa-4024",1700.46618927928,10.012672,61.549097,"Charcoal"
"5624","TRa-4025",1899.54001107007,10.012672,61.549097,"Charcoal"
"5625","TRa-4026",2065.510729923,10.012672,61.549097,"Charcoal"
"5626","TRa-4027",1782.1636787119,10.012672,61.549097,"Charcoal"
"5627","TRa-4028",1748.9927927587,10.012672,61.549097,"Charcoal"
"5628","TRa-4029",2212.02663974286,10.012672,61.549097,"Charcoal"
"5629","TRa-4030",1799.5129564228,10.012672,61.549097,"Charcoal"
"5630","TRa-4031",1698.59460403661,10.012672,61.549097,"Charcoal"
"5631","TRa-4075",166.500905809281,10.04,59.05,"Charcoal"
"5632","TRa-4089",1251.24874406147,9.86,61.55,"Charcoal"
"5633","TRa-4090",886.38952509915,9.86,61.55,"Charcoal"
"5634","TRa-4091",797.238534787361,9.86,61.55,"Charcoal"
"5635","TRa-4092",606.801586055172,9.86,61.55,"Charcoal"
"5636","TRa-4093",995.623928406559,9.86,61.55,"Charcoal"
"5637","TRa-4094",697.626882891693,9.86,61.55,"Charcoal"
"5638","TRa-4095",1774.45866893054,9.86,61.55,"Charcoal"
"5639","TRa-4096",521.445209044201,9.86,61.55,"Charcoal"
"5640","TRa-4097",554.87148457016,9.86,61.55,"Charcoal"
"5641","TRa-4098",165.10091194196,9.86,61.55,"Charcoal"
"5642","TRa-4099",690.52025340425,9.86,61.55,"Charcoal"
"5643","TRa-4100",603.660885503228,9.86,61.55,"Charcoal"
"5644","TRa-4107",2234.17145520542,10.012672,61.549097,"Charcoal"
"5645","TRa-4112",4081.4945544437,9.814511,59.104432,""
"5646","TRa-4117",8878.58547712319,9.802121,59.110117,"Charcoal"
"5647","TRa-4118",8859.8845032612,9.802121,59.110117,"Charcoal"
"5648","TRa-4121",8807.05240290534,9.802121,59.110117,"Charcoal"
"5649","TRa-4125",4146.57678183753,9.80131,59.108901,"Burned bone"
"5650","TRa-4126",5826.62316928861,9.801408,59.110206,"Charcoal"
"5651","TRa-52",2513.86806286857,10.72866,59.3757,"Charcoal"
"5652","TRa-53",1916.80392302823,10.72866,59.3757,"Charcoal"
"5653","TRa-54",1875.04598127497,10.72866,59.3757,"Charcoal"
"5654","TRa-55",2988.22394014538,10.72866,59.3757,"Charcoal"
"5655","TRa-966",1321.37603957715,8.833333,61.133333,"Charcoal"
"5656","TRa-967",1227.22053764896,8.833333,61.133333,"Charcoal"
"5657","TRa-968",1308.05226334434,8.833333,61.133333,"Charcoal"
"5658","TRa-969",1611.69477102329,8.833333,61.133333,"Charcoal"
"5659","TRa-970",864.004261311107,8.833333,61.133333,"Charcoal"
"5660","TRa-971",1277.51736709173,8.833333,61.133333,"Charcoal"
"5661","TRa-972",1105.27104689224,8.833333,61.133333,"Charcoal"
"5662","TRa-973",996.414708215427,8.833333,61.133333,"Charcoal"
"5663","TRa-974",1401.08407941374,8.833333,61.133333,"Charcoal"
"5664","TRa1040",2212.02663974286,28.569,70.123,"Charcoal"
"5665","TRa1974",3672.96597634736,18.056987,69.607634,"Charcoal"
"5666","TRa248",4837.67196765306,28.57605,70.12437,"Bone"
"5667","TRa249",5048.2909769778,28.57605,70.12437,"Bone"
"5668","TRa2796",9290.86309539602,21.913,69.947,"Charcoal"
"5669","TRa3039",1999.8809995633,10.04,59.05,"Charcoal"
"5670","TRa3322",7997.71244508739,24.397,68.941,"Bone"
"5671","TRa413",5180.19641490119,28.57605,70.12437,"Bone"
"5672","TRa423",7259.20668958419,23.721,69.211,"Brent Bone"
"5673","TRa424",7084.71696035504,23.203577,69.081207,"Brent Bone"
"5674","TUa-1009",1965.60686926912,11.3,60.8,"Charcoal"
"5675","TUa-1010",289.293288069833,11.3,60.8,"Charcoal"
"5676","TUa-1011",1238.47283088424,11.3,60.8,"Charcoal"
"5677","TUa-1012",946.387682909229,11.3,60.8,"Charcoal"
"5678","TUa-1013",1370.16592078998,11.3,60.8,"Charcoal"
"5679","TUa-1014",259.484081165066,11.3,60.8,"Charcoal"
"5680","TUa-1016",1066.6297774209,10.4,59.283333,"Charcoal"
"5681","TUa-1071",1111.9006326921,11.25,60.15,"Charcoal"
"5682","TUa-1108",1500.52392478618,11.466667,60.85,"Charcoal"
"5683","TUa-1123",760.040091639919,10.1961,59.1158,"Charcoal"
"5684","TUa-1144",1418.48979179174,10.1961,59.1158,"Charcoal"
"5685","TUa-1157",3601.95341537939,10.88,59.25,"Charcoal"
"5686","TUa-1158",1480.02904653457,7.516667,58.183333,"Charcoal"
"5687","TUa-1213",5155.77860860912,10.266667,59.066667,"Food crust"
"5688","TUa-1214",4919.22961992971,10.266667,59.066667,"Food crust"
"5689","TUa-1215",5082.73410457707,10.266667,59.066667,"Food crust"
"5690","TUa-1216",5083.22154241595,10.266667,59.066667,"Food crust"
"5691","TUa-1217",5153.16452732858,10.266667,59.066667,"Food crust"
"5692","TUa-1218",5074.26030310923,10.266667,59.066667,"Food crust"
"5693","TUa-1219",4863.32134746954,10.266667,59.066667,"Food crust"
"5694","TUa-1220",5073.04333454333,10.266667,59.066667,"Food crust"
"5695","TUa-1263",6165.26312572266,11.45,61.2,"Nutshell"
"5696","TUa-1264",7784.18456918622,11.45,61.2,"Nutshell"
"5697","TUa-1265",7854.55024500087,11.45,61.2,"Nutshell"
"5698","TUa-1266",7795.17613364957,11.45,61.2,"Nutshell"
"5699","TUa-1267",5872.48322507752,11.45,61.2,"Nutshell"
"5700","TUa-1268",7857.60795245764,11.45,61.2,"Nutshell"
"5701","TUa-1284",5123.45308667149,11.45,61.2,"Charcoal"
"5702","TUa-1285",7118.82430993615,11.45,61.2,"Charcoal"
"5703","TUa-1294",855.934447778675,11.366667,61.133333,"Charcoal"
"5704","TUa-1305",7809.96497859635,11.45,61.2,"Nutshell"
"5705","TUa-1306",7849.50651501657,11.45,61.2,"Nutshell"
"5706","TUa-1307",7962.82137333222,11.45,61.2,"Nutshell"
"5707","TUa-1308",7767.66801497818,11.45,61.2,"Nutshell"
"5708","TUa-1360",628.705753548162,8.816667,61.683333,"Bark"
"5709","TUa-1407",7924.92745061009,11.45,61.2,"Nutshell"
"5710","TUa-1408",7813.71732936442,11.45,61.2,"Nutshell"
"5711","TUa-1409",7877.93736214001,11.45,61.2,"Nutshell"
"5712","TUa-1420",145.559162136928,10.733333,59.35,"Charcoal"
"5713","TUa-1421",1469.25925004019,10.733333,59.35,"Charcoal"
"5714","TUa-1422",1387.47477647235,10.733333,59.35,"Charcoal"
"5715","TUa-1423",3512.99827881722,10.733333,59.35,"Charcoal"
"5716","TUa-1424",820.636217999506,10.733333,59.35,"Charcoal"
"5717","TUa-1425",821.289837907178,10.733333,59.35,"Charcoal"
"5718","TUa-1426",2739.32958362556,10.733333,59.35,"Charcoal"
"5719","TUa-1449",2457.23555976773,10.733333,59.35,"Charcoal"
"5720","TUa-1470",596.364681855042,8.4,61.166667,"Wood"
"5721","TUa-1471",326.603914087793,9.433333,59.216667,"Wood"
"5722","TUa-1472",764.830828397261,9.15,60.033333,"Wood"
"5723","TUa-1474",6653.96648509734,11.45,61.2,"Nutshell"
"5724","TUa-1475",6811.454580966,11.45,61.2,"Nutshell"
"5725","TUa-1540",4307.03102714174,11.45,61.2,"Charcoal"
"5726","TUa-1541",5556.23211584467,11.45,61.2,"Charcoal"
"5727","TUa-1546",1546.37462924538,10.766667,59.683333,"Nutshell"
"5728","TUa-1547",8248.14530834627,10.766667,59.683333,"Nutshell"
"5729","TUa-1548",8242.81240749147,10.766667,59.683333,"Charcoal"
"5730","TUa-1549",8528.72719558051,10.766667,59.683333,"Charcoal"
"5731","TUa-1590",1176.07171386931,10.733333,59.35,"Charcoal"
"5732","TUa-1593",887.896058266461,11.4,62.166667,"Charcoal"
"5733","TUa-1594",775.762098795188,11.4,62.166667,"Charcoal"
"5734","TUa-1595",1216.49435738994,11.4,62.166667,"Charcoal"
"5735","TUa-1600",4961.7018235915,11.216667,60.3,"Charcoal"
"5736","TUa-1601",1869.42323889615,11.216667,60.3,"Charcoal"
"5737","TUa-1602",1716.77191099493,11.216667,60.3,"Charcoal"
"5738","TUa-1603",1778.70380862643,11.216667,60.3,"Charcoal"
