"","Row.Id","LabID","Age","Error","Material","Taxa","d13C","Method","Long","Lat","LocAccuracy","Period","SiteID","SiteName","Country","Province","Continent","Source","Reference"
"6594",156242,"Tra-256",2050,30,"Charcoal","","","",10.27,59.23,2,"","","Vølen","Norway","","Europe","Solheim_Norway",""
"6595",156243,"Tra-257",2040,30,"Charcoal","","","",10.27,59.23,2,"","","Vølen","Norway","","Europe","Solheim_Norway",""
"6596",156244,"Tra-2576",3040,35,"Charcoal","","","",10.31205,59.28332,2,"","","Hesby 13","Norway","","Europe","Solheim_Norway",""
"6597",156245,"Tra-258",2065,30,"Charcoal","","","",10.27,59.23,2,"","","Vølen","Norway","","Europe","Solheim_Norway",""
"6598",156246,"Tra-259",1920,30,"Charcoal","","","",10.27,59.23,2,"","","Vølen","Norway","","Europe","Solheim_Norway",""
"6599",156247,"Tra-260",2105,25,"Burned  bone","","","",10.27,59.23,2,"","","Vølen","Norway","","Europe","Solheim_Norway",""
"6600",156248,"Tra-2613",1575,40,"Burned bone","","","",10.332746,59.287287,2,"","","E18 lok.9","Norway","","Europe","Solheim_Norway",""
"6601",156249,"Tra-3056",1890,30,"Charcoal","","","",10.04,59.05,2,"","","Lunde","Norway","","Europe","Solheim_Norway",""
"6602",156250,"Tra-327",1555,35,"Charcoal","","","",11.1,59.29,2,"","","Tune store","Norway","","Europe","Solheim_Norway",""
"6603",156251,"Tra-328",1660,130,"Charcoal","","","",11.1,59.29,2,"","","Tune store","Norway","","Europe","Solheim_Norway","J√∏rgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"6604",156252,"Tra-3843",1880,35,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6605",156253,"Tra-3844",1930,35,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6606",156254,"Tra-3845",1935,40,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6607",156255,"Tra-3846",1975,35,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6608",156256,"Tra-3847",1910,40,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6609",156257,"Tra-3848",3450,50,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6610",156258,"Tra-3849",2625,40,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6611",156259,"Tra-3850",2655,40,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6612",156260,"Tra-3851",2520,35,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6613",156261,"Tra-3852",1945,35,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6614",156262,"Tra-3853",885,35,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6615",156263,"Tra-3854",3010,45,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6616",156264,"Tra-3855",540,35,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6617",156265,"Tra-3856",3240,40,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6618",156266,"Tra-3857",2990,45,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6619",156267,"Tra-3858",1925,35,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6620",156268,"Tra-3859",2830,40,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6621",156269,"Tra-3860",2435,40,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6622",156270,"Tra-3861",1875,35,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6623",156271,"Tra-3862",2700,40,"Charcoal","","","",10.99023,59.247606,2,"","","Hauge østre","Norway","","Europe","Solheim_Norway",""
"6624",156272,"Tra-47",2280,35,"Charcoal","","","",10.446087,59.199726,2,"","","Fjukstad","Norway","","Europe","Solheim_Norway",""
"6625",156273,"Tra-48",1700,30,"Charcoal","","","",10.446087,59.199726,2,"","","Fjukstad","Norway","","Europe","Solheim_Norway",""
"6626",156274,"Tra-49",2475,35,"Charcoal","","","",10.446087,59.199726,2,"","","Fjukstad","Norway","","Europe","Solheim_Norway",""
"6627",156275,"Tra-50",2270,30,"Charcoal","","","",10.446087,59.199726,2,"","","Fjukstad","Norway","","Europe","Solheim_Norway","J√∏rgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"6628",156276,"Tra-51",2980,35,"Charcoal","","","",10.446087,59.199726,2,"","","Fjukstad","Norway","","Europe","Solheim_Norway",""
"6629",156277,"Tra-551",1195,30,"Charcoal","","","",10.23,59.1,2,"","","Sverdstad","Norway","","Europe","Solheim_Norway",""
"6630",156278,"Tra-552",1130,30,"Charcoal","","","",10.23,59.1,2,"","","Sverdstad","Norway","","Europe","Solheim_Norway",""
"6631",156279,"Tra-553",465,30,"Charcoal","","","",10.23,59.1,2,"","","Sverdstad","Norway","","Europe","Solheim_Norway",""
"6632",156280,"Tra-554",315,30,"Charcoal","","","",10.23,59.1,2,"","","Sverdstad","Norway","","Europe","Solheim_Norway",""
"6633",156281,"Tra-555",1805,30,"Charcoal","","","",10.23,59.1,2,"","","Sverdstad","Norway","","Europe","Solheim_Norway",""
"6634",156282,"Tra-556",1910,35,"Charcoal","","","",10.23,59.1,2,"","","Sverdstad","Norway","","Europe","Solheim_Norway",""
"6635",156283,"Tra-557",1875,35,"Charcoal","","","",10.23,59.1,2,"","","Sverdstad","Norway","","Europe","Solheim_Norway",""
"6636",156284,"Tra-558",1795,30,"Charcoal","","","",10.23,59.1,2,"","","Sverdstad","Norway","","Europe","Solheim_Norway",""
"6637",156285,"Tra-559",590,30,"Charcoal","","","",10.23,59.1,2,"","","Sverdstad","Norway","","Europe","Solheim_Norway",""
"6638",156286,"Tra-560",1785,30,"Charcoal","","","",10.23,59.1,2,"","","Sverdstad","Norway","","Europe","Solheim_Norway",""
"6639",156287,"Tra-6113",330,40,"Charcoal","","","",10.444051,59.37683,2,"","","Glenne","Norway","","Europe","Solheim_Norway",""
"6640",156288,"Tra-6114",395,30,"Charcoal","","","",10.444051,59.37683,2,"","","Glenne","Norway","","Europe","Solheim_Norway",""
"6641",156289,"Tra-6115",1725,30,"Charcoal","","","",10.444051,59.37683,2,"","","Glenne","Norway","","Europe","Solheim_Norway",""
"6642",156290,"Tra-6116",3385,35,"Charcoal","","","",10.444051,59.37683,2,"","","Glenne","Norway","","Europe","Solheim_Norway",""
"6643",156291,"Tra-6117",3325,40,"Charcoal","","","",10.444051,59.37683,2,"","","Glenne","Norway","","Europe","Solheim_Norway",""
"6644",156292,"Tra-720",2980,30,"Charcoal","","","",10.23,59.1,2,"","","Marum","Norway","","Europe","Solheim_Norway",""
"6645",156293,"Tra-721",1745,30,"Charcoal","","","",10.23,59.1,2,"","","Marum","Norway","","Europe","Solheim_Norway",""
"6646",156294,"Tra-722",3510,30,"Charcoal","","","",10.23,59.1,2,"","","Marum","Norway","","Europe","Solheim_Norway",""
"6647",156295,"Tra-723",2140,30,"Charcoal","","","",10.23,59.1,2,"","","Marum","Norway","","Europe","Solheim_Norway",""
"6648",156296,"Tra-724",1365,30,"Charcoal","","","",10.23,59.1,2,"","","Marum","Norway","","Europe","Solheim_Norway",""
"6649",156297,"Tra-725",1925,30,"Charcoal","","","",10.23,59.1,2,"","","Marum","Norway","","Europe","Solheim_Norway",""
"6650",156298,"Tra-727",2225,30,"Charcoal","","","",10.332746,59.287287,2,"","","E18 lok.9","Norway","","Europe","Solheim_Norway",""
"6651",156299,"Tra-728",1460,30,"Charcoal","","","",10.332746,59.287287,2,"","","E18 lok.9","Norway","","Europe","Solheim_Norway",""
"6652",156300,"Tra-729",1480,30,"Charcoal","","","",10.332746,59.287287,2,"","","E18 lok.9","Norway","","Europe","Solheim_Norway",""
"6653",156301,"Tra-730",1570,30,"Charcoal","","","",10.332746,59.287287,2,"","","E18 lok.9","Norway","","Europe","Solheim_Norway",""
"6654",156302,"Tra-731",1485,30,"Charcoal","","","",10.332746,59.287287,2,"","","E18 lok.9","Norway","","Europe","Solheim_Norway",""
"6655",156303,"Tra-732",1550,30,"Charcoal","","","",10.332746,59.287287,2,"","","E18 lok.9","Norway","","Europe","Solheim_Norway",""
"6656",156304,"Tra-733",2225,30,"Charcoal","","","",10.332746,59.287287,2,"","","E18 lok.9","Norway","","Europe","Solheim_Norway",""
"6657",156305,"Tra-734",2765,30,"Charcoal","","","",10.332746,59.287287,2,"","","E18 lok.9","Norway","","Europe","Solheim_Norway",""
"6658",156306,"Tra-735",1310,30,"Charcoal","","","",10.332746,59.287287,2,"","","E18 lok.9","Norway","","Europe","Solheim_Norway",""
"6659",156307,"Tra-736",1440,30,"Charcoal","","","",10.332746,59.287287,2,"","","E18 lok.9","Norway","","Europe","Solheim_Norway",""
"6660",156308,"Tra-737",1835,30,"Charcoal","","","",10.332746,59.287287,2,"","","E18 lok.9","Norway","","Europe","Solheim_Norway",""
"6661",156309,"Tra-738",2035,60,"Charcoal","","","",10.332746,59.287287,2,"","","E18 lok.9","Norway","","Europe","Solheim_Norway",""
"6662",156310,"Tra-739",1765,30,"Charcoal","","","",10.332746,59.287287,2,"","","E18 lok.9","Norway","","Europe","Solheim_Norway",""
"6663",156311,"Tra-740",1540,30,"Charcoal","","","",10.332746,59.287287,2,"","","E18 lok.9","Norway","","Europe","Solheim_Norway",""
"6664",156312,"Tra-819",1525,30,"Charcoal","","","",11.1,59.29,2,"","","Vestberg vestre","Norway","","Europe","Solheim_Norway",""
"6665",156313,"Tra-820",1340,30,"Charcoal","","","",11.1,59.29,2,"","","Vestberg vestre","Norway","","Europe","Solheim_Norway",""
"6666",156314,"Tra-844",635,30,"Charcoal","","","",10.93,59.62,2,"","","øvre Jahren","Norway","","Europe","Solheim_Norway",""
"6667",156315,"Tra-845",340,30,"Charcoal","","","",10.93,59.62,2,"","","øvre Jahren","Norway","","Europe","Solheim_Norway",""
"6668",156316,"Tra-846",725,30,"Charcoal","","","",10.93,59.62,2,"","","øvre Jahren","Norway","","Europe","Solheim_Norway",""
"6669",156317,"Tra-941",2850,30,"Charcoal","","","",10.94,59.21,2,"","","Onsøy","Norway","","Europe","Solheim_Norway",""
"6670",156318,"Tra-942",2815,40,"Charcoal","","","",10.94,59.21,2,"","","Onsøy","Norway","","Europe","Solheim_Norway",""
"6671",156319,"Tra-943",2810,30,"Charcoal","","","",10.94,59.21,2,"","","Onsøy","Norway","","Europe","Solheim_Norway",""
"6672",156320,"Tra-944",2885,30,"Charcoal","","","",10.94,59.21,2,"","","Onsøy","Norway","","Europe","Solheim_Norway",""
"6673",156321,"Tra1041",2240,30,"Charcoal","","","",28.569,70.123,2,"","","Starehnjunni (Karlebotn)_Tuft A","Norway","","Europe","Jorgensen_2020","Jørgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"6674",156322,"Tra1042",8470,45,"Charcoal","","","",28.569,70.123,2,"","","Starehnjunni (Karlebotn)_Tuft E","Norway","","Europe","Jorgensen_2020","Jørgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"6675",156323,"Tra1044",2155,30,"Charcoal","","","",28.569,70.123,2,"","","Starehnjunni (Karlebotn)_Tuft A","Norway","","Europe","Jorgensen_2020","Jørgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"6676",156324,"Tra1045",8880,45,"Charcoal","","","",28.569,70.123,2,"","","Starehnjunni (Karlebotn)_Tuft E","Norway","","Europe","Jorgensen_2020","Jørgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"6677",156325,"Tra1046",2140,30,"Charcoal","","","",28.569,70.123,2,"","","Starehnjunni (Karlebotn)_Tuft A","Norway","","Europe","Jorgensen_2020",""
"6678",156326,"Tra1691",2180,45,"Charcoal","","","",10.161098,59.1376,2,"","","E18 lok.74","Norway","","Europe","Solheim_Norway",""
"6679",156341,"Tra1982",2430,35,"Charcoal","","","",19.711654,68.483609,2,"","","Leinavasshytta 4","Norway","","Europe","Jorgensen_2020","Jørgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"6680",156342,"Tra1983",2420,35,"Charcoal","","","",19.711654,68.483609,2,"","","Leinavasshytta 4","Norway","","Europe","Jorgensen_2020",""
"6681",156344,"Tra414",6758,32,"Shell","","","",29.046,70.126,2,"","","Mortensnes_F8","Norway","","Europe","Jorgensen_2020","Jørgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"6682",156345,"Tra416",1515,35,"Charcoal","","","",24.646,69.362,2,"","","Mantalguoika","Norway","","Europe","Jorgensen_2020","Jørgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"6683",156348,"Tra419",2050,35,"Charcoal","","","",24.638496,69.384396,2,"","","Guovzadievva","Norway","","Europe","Jorgensen_2020","Jørgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"6684",156349,"Tra420",4405,30,"Charcoal","","","",23.757027,69.218132,2,"","","Lahpoluoppal","Norway","","Europe","Jorgensen_2020","Jørgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"6685",156350,"Tra422",1735,35,"Charcoal","","","",23.721,69.211,2,"","","Jeagelnjarga","Norway","","Europe","Jorgensen_2020","Jørgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"6686",156351,"Tra503",2390,30,"Charcoal","","","",19.711654,68.483609,2,"","","Leinavasshytta 4","Norway","","Europe","Jorgensen_2020",""
"6687",156352,"Tua 4992",2430,40,"Cereal","","","",10.933333,59.35,2,"","","Missingen","Norway","","Europe","Solheim_Norway",""
"6688",156353,"Tua 4993",1950,35,"Cereal","","","",10.933333,59.35,2,"","","Missingen","Norway","","Europe","Solheim_Norway",""
"6689",156354,"Tua 4994",2465,50,"Cereal","","","",10.933333,59.35,2,"","","Missingen","Norway","","Europe","Solheim_Norway",""
"6690",156355,"Tua 4995",2070,40,"Cereal","","","",10.933333,59.35,2,"","","Missingen","Norway","","Europe","Solheim_Norway",""
"6691",156356,"Tua 4997",2275,40,"Cereal","","","",10.933333,59.35,2,"","","Missingen","Norway","","Europe","Solheim_Norway","J√∏rgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"6692",156359,"Tua-3799",4530,50,"Food crust","","","",11.414211,59.065993,2,"","","Ystehede","Norway","","Europe","Solheim_Norway",""
"6693",156360,"Tua-3800",4605,35,"Food crust","","","",11.414211,59.065993,2,"","","Ystehede","Norway","","Europe","Solheim_Norway",""
"6694",156361,"Tua-3802",2545,45,"Hazel nutshell","","","",11.414211,59.065993,2,"","","Ystehede","Norway","","Europe","Solheim_Norway","J√∏rgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"6695",156362,"Tua-4499",2225,45,"Cereal","","","",11.258164,59.110206,2,"","","Langkas 1","Norway","","Europe","Solheim_Norway",""
"6696",156363,"Tua-4500",2260,45,"Cereal","","","",11.258164,59.110206,2,"","","Langkas 1","Norway","","Europe","Solheim_Norway",""
"6697",156364,"Tua-5028",6060,50,"Burned bone","","","",9.93,59.89,2,"","","Stræten terrasse","Norway","","Europe","Solheim_Norway","J√∏rgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"6698",157354,"U 579",4240,90,"","","","",21.08,65,2,"","","Bjurselet","Sweden","","Europe","EUROEVOL",""
"6699",157355,"U 701",2250,60,"charcoal","","","",16.58,59.7,2,"","","Ã„s","Sweden","","Europe","EUROEVOL",""
"6700",157357,"U-1006",3010,60,"charcoal","","","",17.58333,59.98333,2,"","","Dragby","Sweden","","Europe","RADON-B","Radiocarbon 1965 328"
"6701",157359,"U-137",2730,70,"charcoal","","","",14.32409,55.5356,2,"","","Simris","Sweden","","Europe","RADON-B","Kneisel 2012 56 Tab. 2; Stjernquist 1961; Stjernquist 1961 156"
"6702",157360,"U-138",2290,160,"charcoal","","","",14.32409,55.5356,2,"","","Simris","Sweden","","Europe","RADON-B","Kneisel 2012 56 Tab. 2; Stjernquist 1961; Stjernquist 1961 156"
"6703",157361,"U-139",2050,80,"charcoal","","","",13.74156,55.42891,2,"","","Svarte","Sweden","","Europe","RADON-B","Kneisel 2012 56 Tab. 2; Stjernquist 1961"
"6704",157362,"U-144",2690,80,"charcoal","","","",14.32409,55.5356,2,"","","Simris","Sweden","","Europe","RADON-B","Kneisel 2012 56 Tab. 2; Stjernquist 1961; Stjernquist 1961 156"
"6705",157363,"U-145",2560,90,"charcoal","","","",14.32409,55.5356,2,"","","Simris","Sweden","","Europe","RADON-B","Kneisel 2012 56 Tab. 2; Stjernquist 1961; Stjernquist 1961 156"
"6706",157364,"U-146",2510,80,"charcoal","","","",14.32409,55.5356,2,"","","Simris","Sweden","","Europe","RADON-B","Stjernquist 1961; Kneisel 2012 56 Tab. 2; Stjernquist 1961 156"
"6707",157365,"U-147",2640,110,"charcoal","","","",14.32409,55.5356,2,"","","Simris","Sweden","","Europe","RADON-B","Kneisel 2012 56 Tab. 2; Stjernquist 1961; Stjernquist 1961 156"
"6708",157366,"U-148",2620,90,"charcoal","","","",17.58333,59.98333,2,"","","Dragby","Sweden","","Europe","RADON-B","Radiocarbon 1960 126"
"6709",157367,"U-154",4010,115,"nutshell","","","",13.96667,55.43333,2,"","","Kabusa","Sweden","","Europe","RADON-B","Furholt 2003 244f."
"6710",157368,"U-167",2015,80,"charcoal","","","",14.32409,55.5356,2,"","","Simris","Sweden","","Europe","RADON-B","Kneisel 2012 56 Tab. 2; Stjernquist 1961; Stjernquist 1961 156"
"6711",157369,"U-168",2960,120,"","","","",13.23333,55.58333,2,"","","Östra Vemmerlöv; site: 11","Sweden","","Europe","RADON-B","Kneisel 2012 56 Tab. 2; Stjernquist 1961; Radiocarbon 1961 84"
"6712",157370,"U-2112",1120,140,"charcoal","","","",16.58581,59.70774,2,"","","Ã„s","Sweden","","Europe","RADON",""
"6713",157417,"U-2734",4580,80,"charcoal","","0","",14.65,58.3,1,"","","Alvastra","Sweden","","Europe","CALPAL; EUROEVOL; RADON","Kiel DB 2013"
"6714",157418,"U-2735",4430,85,"charcoal","","0","",14.65,58.3,1,"","","Alvastra","Sweden","","Europe","CALPAL; EUROEVOL; RADON","Kiel DB 2013"
"6715",157419,"U-2736",4415,75,"charcoal","","","",14.65,58.3,2,"","","Alvastra","Sweden","","Europe","EUROEVOL",""
"6716",157420,"U-2737",4555,75,"seed","","0","",14.65,58.3,1,"","","Alvastra","Sweden","","Europe","CALPAL; EUROEVOL; RADON","Kiel DB 2013"
"6717",157421,"U-2738",4190,130,"seed","","0","",14.65,58.3,1,"","","Alvastra","Sweden","","Europe","CALPAL; EUROEVOL; RADON","Kiel DB 2013"
"6718",157426,"U-402",2910,80,"charcoal","","","",17.58333,59.98333,2,"","","Dragby","Sweden","","Europe","RADON-B","Radiocarbon 1965 382"
"6719",157427,"U-405",2880,70,"charcoal","","","",17.58333,59.98333,2,"","","Dragby","Sweden","","Europe","RADON-B","Radiocarbon 1965 329"
"6720",157428,"U-409",2910,80,"resin","","","",14.23333,55.48333,2,"","","Glivarp","Sweden","","Europe","RADON-B","Radiocarbon 1965 328"
"6721",157429,"U-411",2975,85,"resin","","","",14.23333,55.48333,2,"","","Glivarp","Sweden","","Europe","RADON-B","Radiocarbon 1965 328"
"6722",157435,"U-46",4680,170,"charcoal","","0","",13.68,56.02,1,"","","Vätteryd","Sweden","","Europe","CALPAL; RADON","Kiel DB 2013"
"6723",157436,"U-47",4550,140,"charcoal","","0","",13.68,56.02,1,"","","Vätteryd","Sweden","","Europe","CALPAL; RADON","Kiel DB 2013"
"6724",157437,"U-47b",4550,140,"charcoal","","","",13.66,56.01,2,"","","Vätteryd","Sweden","","Europe","EUROEVOL",""
"6725",157438,"U-49",2650,80,"charcoal","","","",14.32409,55.5356,2,"","","Simris","Sweden","","Europe","RADON-B","Stjernquist 1961; Radiocarbon 1959 98; Stjernquist 1961 156"
"6726",157449,"U-579",4240,90,"","","","",21.08333,65,2,"","","Bjurselet","Sweden","","Europe","RADON",""
"6727",157450,"U-612",4080,80,"","","","",21.08333,65,2,"","","Bjurselet","Sweden","","Europe","RADON",""
"6728",157452,"U-80",2500,90,"charcoal","","","",17.58333,59.98333,2,"","","Dragby","Sweden","","Europe","RADON-B","Radiocarbon 1960 126; Rydh 1962 50"
"6729",157453,"U-81",3120,90,"charcoal","","","",17.58333,59.98333,2,"","","Dragby","Sweden","","Europe","RADON-B","Radiocarbon 1960 126"
"6730",157454,"U-82",2490,90,"resin","","","",17.58333,59.98333,2,"","","Dragby","Sweden","","Europe","RADON-B","Rydh 1962 53"
"6731",157455,"U-83",2625,90,"resin","","","",17.58333,59.98333,2,"","","Dragby","Sweden","","Europe","RADON-B","Radiocarbon 1960 126"
"6732",157456,"U-84",2690,90,"charcoal","","","",14.32409,55.5356,2,"","","Simris","Sweden","","Europe","RADON-B","Kneisel 2012 56 Tab. 2; Stjernquist 1961; Stjernquist 1961 156"
"6733",157471,"U2736",4415,75,"charcoal","","0","",14.65,58.3,1,"","","Alvastra","Sweden","","Europe","CALPAL","Kiel DB 2013"
"6734",157831,"UB-22835",3144,49,"collagen bone","","","",13.59785,55.3952,2,"","","Abbekås","Sweden","","Europe","RADON-B","Bergerbrant et al. 2017 appendix 2"
"6735",161245,"UBA-17459",2026,22,"unknown","","","",10.30732,59.27844,2,"","","E18 lok.7","Norway","","Europe","Solheim_Norway",""
"6736",161246,"UBA-17460",2081,20,"Charcoal","","","",10.30732,59.27844,2,"","","E18 lok.7","Norway","","Europe","Solheim_Norway",""
"6737",161247,"UBA-17461",2067,27,"Charcoal","","","",10.30732,59.27844,2,"","","E18 lok.7","Norway","","Europe","Solheim_Norway",""
"6738",161248,"UBA-17462",2070,24,"Charcoal","","","",10.30732,59.27844,2,"","","E18 lok.7","Norway","","Europe","Solheim_Norway",""
"6739",161249,"UBA-17463",553,18,"Charcoal","","","",10.334452,59.287941,2,"","","E18 lok.8","Norway","","Europe","Solheim_Norway",""
"6740",161250,"UBA-17464",1905,20,"Charcoal","","","",10.334452,59.287941,2,"","","E18 lok.8","Norway","","Europe","Solheim_Norway",""
"6741",161251,"UBA-17465",1608,23,"Charcoal","","","",10.33044,59.288,2,"","","E18 lok.10","Norway","","Europe","Solheim_Norway",""
"6742",161252,"UBA-17466",833,33,"Charcoal","","","",10.33044,59.288,2,"","","E18 lok.10","Norway","","Europe","Solheim_Norway",""
"6743",161253,"UBA-17467",2526,29,"Charcoal","","","",10.304244,59.275959,2,"","","E18 lok.11","Norway","","Europe","Solheim_Norway",""
"6744",161254,"UBA-17468",877,21,"Charcoal","","","",10.304244,59.275959,2,"","","E18 lok.11","Norway","","Europe","Solheim_Norway",""
"6745",161255,"UBA-17469",1982,20,"Charcoal","","","",10.304244,59.275959,2,"","","E18 lok.11","Norway","","Europe","Solheim_Norway",""
"6746",161256,"UBA-17470",2067,24,"Charcoal","","","",10.244055,59.211913,2,"","","E18 lok.47","Norway","","Europe","Solheim_Norway",""
"6747",161257,"UBA-17471",2064,24,"Charcoal","","","",10.244055,59.211913,2,"","","E18 lok.47","Norway","","Europe","Solheim_Norway",""
"6748",161258,"UBA-17472",2097,20,"Cereal","","","",10.283601,59.248081,2,"","","E18 lok.90","Norway","","Europe","Solheim_Norway",""
"6749",161259,"UBA-17473",2149,21,"Cereal","","","",10.283601,59.248081,2,"","","E18 lok.90","Norway","","Europe","Solheim_Norway",""
"6750",161260,"UBA-17474",2078,19,"Cereal","","","",10.24638,59.212679,2,"","","E18 lok.95","Norway","","Europe","Solheim_Norway",""
"6751",161261,"UBA-17531",2186,21,"Charcoal","","","",10.30732,59.27844,2,"","","E18 lok.7","Norway","","Europe","Solheim_Norway",""
"6752",161262,"UBA-17532",1964,22,"Charcoal","","","",10.304244,59.275959,2,"","","E18 lok.11","Norway","","Europe","Solheim_Norway",""
"6753",161263,"UBA-17533",2265,23,"Charcoal","","","",10.304244,59.275959,2,"","","E18 lok.11","Norway","","Europe","Solheim_Norway",""
"6754",161264,"UBA-17534",1970,21,"Charcoal","","","",10.304244,59.275959,2,"","","E18 lok.11","Norway","","Europe","Solheim_Norway",""
"6755",161265,"UBA-17535",2006,22,"Charcoal","","","",10.304244,59.275959,2,"","","E18 lok.11","Norway","","Europe","Solheim_Norway",""
"6756",161266,"UBA-17536",2013,21,"Charcoal","","","",10.304244,59.275959,2,"","","E18 lok.11","Norway","","Europe","Solheim_Norway",""
"6757",161267,"UBA-17537",1967,22,"Charcoal","","","",10.304244,59.275959,2,"","","E18 lok.11","Norway","","Europe","Solheim_Norway",""
"6758",161268,"UBA-17538",1983,21,"Charcoal","","","",10.304244,59.275959,2,"","","E18 lok.11","Norway","","Europe","Solheim_Norway",""
"6759",161269,"UBA-17539",3278,29,"Charcoal","","","",10.244055,59.211913,2,"","","E18 lok.47","Norway","","Europe","Solheim_Norway",""
"6760",161270,"UBA-17540",2448,26,"Cereal","","","",10.227462,59.203079,2,"","","E18 lok.54","Norway","","Europe","Solheim_Norway",""
"6761",161271,"UBA-17541",2347,27,"Nutshell","","","",10.227462,59.203079,2,"","","E18 lok.54","Norway","","Europe","Solheim_Norway",""
"6762",161272,"UBA-17542",8534,36,"Nutshell","","","",10.227462,59.203079,2,"","","E18 lok.54","Norway","","Europe","Solheim_Norway",""
"6763",161273,"UBA-17543",3041,29,"Nutshell","","","",10.227462,59.203079,2,"","","E18 lok.54","Norway","","Europe","Solheim_Norway",""
"6764",161274,"UBA-17544",2446,29,"Nutshell","","","",10.227462,59.203079,2,"","","E18 lok.54","Norway","","Europe","Solheim_Norway",""
"6765",161275,"UBA-17545",2789,28,"Charcoal","","","",10.20254,59.16702,2,"","","E18 lok.63","Norway","","Europe","Solheim_Norway",""
"6766",161276,"UBA-17546",2821,30,"Charcoal","","","",10.156752,59.136254,2,"","","E18 lok.78","Norway","","Europe","Solheim_Norway",""
"6767",161277,"UBA-17547",3249,33,"Nutshell","","","",10.283601,59.248081,2,"","","E18 lok.90","Norway","","Europe","Solheim_Norway",""
"6768",161278,"UBA-17548",3200,26,"Charcoal","","","",10.24638,59.212679,2,"","","E18 lok.95","Norway","","Europe","Solheim_Norway",""
