"yearsBP","conMW","decMW","wetwMW","wetmMW","pasMW","araMW","heaMW","SPD","clim","conMWs","decMWs","wetwMWs","wetmMWs","pasMWs","araMWs","heaMWs"
4600,1.26393775791617,1.14508896178578,0.291606210222925,0.176930400899777,0.137846246944615,0.00276977091129284,0.206668359295811,0.0115256656808197,4.59160581833,0.901610992553637,0.921014640217624,0.277803994200606,0.129690226752595,0.1624469204496,0.00362824675360495,0.169473437749006
4500,0.548674027069655,0.582266563963369,0.103938182396166,0.0748052916651384,0.0883462323784372,0.00121654501216545,0.166776705913998,0.0153461475730063,3.82511892683,0.857725020222153,0.8868888087215,0.243575127368583,0.120703801367209,0.113096239661526,0.00309426928367261,0.155904615477529
4400,0.943082465067701,1.02348115851886,0.323914961232378,0.17805112198783,0.164089112007822,0.00290135396518375,0.174973300854559,0.0131241504379625,4.09037141915,0.89565835246846,0.872998150653171,0.226940895137233,0.130155256130442,0.12621767219313,0.00345693852932058,0.170925055691655
4300,0.770673518765122,0.500156297866222,0.0665547573944521,0.0980550293527393,0.101390425817907,0.00127226463104326,0.206866477858844,0.014946428839205,3.23345148746,0.847898197941218,0.835806818143317,0.219139050400163,0.126430478384596,0.132739768912865,0.00281049474323404,0.155620545741469
4200,1.01532582570935,0.838815249380855,0.299255087495693,0.158389928989001,0.217661597779,0.007441145388894,0.172663618897105,0.0136459324716627,3.48998909773,0.855846250059934,0.768857889520106,0.217053839748322,0.131456596175733,0.159526011798454,0.00357616423263526,0.165459197106908
4100,1.55990167424954,1.26089237347594,0.42591530018275,0.211246568534263,0.25030362272258,0.00226170349796723,0.2066849988984,0.0202356125012592,3.42655313702,0.926487393915094,0.873279936730177,0.243915657740287,0.137128931419089,0.23398261025079,0.00300726175772413,0.160551319929046
4000,1.4222364415073,1.29583263529538,0.360783444287567,0.336578068807671,0.295872628092776,0.00143884892086331,0.239485015492048,0.0288977141877383,4.14134425787,1.00296275632751,0.949504748612344,0.295284710118568,0.169824610234252,0.273088125407678,0.00283711571746538,0.181036888670652
3900,1.49990141379828,1.35532235748894,0.4209444897706,0.240461684559431,0.19816445204158,0,0.30048666555342,0.0321942370758377,4.72723961709,1.12796664051039,0.979538090855653,0.314690615826212,0.184314761849481,0.247018540067178,0.00241270404092623,0.209325642845523
3800,1.03167704037137,1.0610970574248,0.353902537481909,0.261644253736374,0.266281731353871,0.00237888238951772,0.17253491143255,0.0251034123647679,3.33325887273,1.09893405081729,1.04794244706443,0.372160171843703,0.194903993454056,0.232223091697726,0.00236384297570434,0.205058961862616
3700,1.20929102468179,0.926941414608625,0.193747022301924,0.259674647571939,0.257449932862431,0.0033003300330033,0.290164236830662,0.0223989408971163,3.92981354441,1.18151117551881,1.03415105507725,0.35105855880495,0.218012662942406,0.261865832108151,0.00262431610330907,0.220482403227199
3600,1.84279914546167,1.51406864419516,0.67335064886596,0.404655699411093,0.429554642028492,0.00239759450753409,0.363511169418994,0.0145969614553419,4.00883149492,1.29397576056805,1.17899567598139,0.400545628541592,0.246338235120314,0.343502287445462,0.00256134617110286,0.244049636797753
3500,0.822458443160644,0.659965274029292,0.186998639717696,0.219448840456066,0.171837558599777,0.00402269695432426,0.108506823862628,0.0145512063685927,3.94376959139,1.30044887611749,1.15344567950259,0.365788667627617,0.26151246150823,0.300696100314135,0.00290515021151299,0.231754680048226
3400,1.49312794374148,1.27692865294174,0.460177162196391,0.391388507249915,0.345809379700447,0.00628002724329422,0.302548636156533,0.0310666516152961,3.50894243815,1.36017414087151,1.15573657656913,0.373635202112776,0.290637283790844,0.258823469150112,0.00276001044331301,0.247990307205654
